Created Date Time,Last Update Date Time,Test Name,Application Name,Application Version,Library Version,Sales Order Number,System Serial Number,Control Group Number,Axis Identifier,Custom Identifier,Model Number,Controller Family,Board Type,Hardware Revision,Peak Current,Firmware Version,Part Number,Counts Per Unit,Feedback Type,Multiplication Factor,Backlash,Home Offset,Home Direction,Motion Direction,User Units,Error Units,Step Size,Test Length,Calibration Status,Total Accuracy,Forward Accuracy,Reverse Accuracy,Average Accuracy,Repeatability,Forward Repeatability,Reverse Repeatability,Average Repeatability,Mean Reversal Error,Total Tilt Error Motion,Synchronous Tilt Error Motion,Asynchronous Tilt Error Motion,Master Axis Start Position,Average Air Temperature,Minimum Air Temperature,Maximum Air Temperature,Air Temperature Units,Testing Standards,Measurement Equipment Ids,Iterations,Is Bidirectional,Test Date Time,Aborted,User Name,Motion Option,Comment,Is Final Test,Is Verification,Is Pilgrim,Stage Serial Number,Yaw Total Accuracy,Yaw Forward Accuracy,Yaw Reverse Accuracy,Yaw Average Accuracy,Yaw Repeatability,Yaw Forward Repeatability,Yaw Reverse Repeatability,Yaw Average Repeatability,Yaw Mean Reversal Error,Pitch Total Accuracy,Pitch Forward Accuracy,Pitch Reverse Accuracy,Pitch Average Accuracy,Pitch Repeatability,Pitch Forward Repeatability,Pitch Reverse Repeatability,Pitch Average Repeatability,Pitch Mean Reversal Error,Average Material Temperature,Average Atmospheric Pressure,Average Humidity,Optics Location,Test Payload,Test Orientation,Roll Total Accuracy,Roll Forward Accuracy,Roll Reverse Accuracy,Roll Average Accuracy,Roll Repeatability,Roll Forward Repeatability,Roll Reverse Repeatability,Roll Average Repeatability,Roll Mean Reversal Error
5/22/2025 7:25,5/22/2025 7:25,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642957,1,1,X,,PRO225LM,A3200,XR3 XSP3,-,20,6.4.9.8,PRO225LM-0415-ES17293-4,10000,Local Encoder Counter,1,0,-14.1606,W,-1,mm,UmAsec,10,410,TRUE,0.604,,,,0.24,,,,,,,,,20.484,,,C,Aerotech,5058,1,FALSE,5/22/2025 7:20,Stopped,atempalski,Direct,,,TRUE,TRUE,513346-02,12.073,,,,0.424,,,,,7.56,,,,0.579,,,,,20.547,727.712,52.667,Z + 16 - 70.9 + 217.3,3 KG,LowerAxis,20.497,,,,0.133,,,,
5/22/2025 7:36,5/22/2025 7:36,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642957,1,1,X,,PRO225LM,A3200,XR3 XSP3,-,20,6.4.9.8,PRO225LM-0415-ES17293-4,10000,Local Encoder Counter,1,0,-14.1606,W,-1,mm,UmAsec,10,410,TRUE,1.388,,,,1.003,,,,,,,,,20.5,,,C,Aerotech,5058,1,FALSE,5/22/2025 7:28,Stopped,atempalski,Direct,,,TRUE,TRUE,513346-02,11.657,,,,0.629,,,,,7.612,,,,0.773,,,,,20.547,727.712,52.606,Z + 16 - 70.9 + 217.3,3 KG,LowerAxis,20.543,,,,0.557,,,,
5/22/2025 8:07,5/22/2025 8:07,Accuracy,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642957,1,1,Y,,PRO225LM,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-1,10000,Local Encoder Counter,1,0,-151.01939,C,1,mm,UmAsec,10,300,TRUE,3.283,,,,0.866,,,,,,,,,20.5,,,C,Aerotech,5058,1,FALSE,5/22/2025 8:01,Stopped,atempalski,Direct,,,TRUE,TRUE,513079-01,128.869,,,,0.606,,,,,24.961,,,,1.226,,,,,20.563,728.012,52.48,Z + 16 - 70.9 + 217.3,3 KG,UpperAxis,133.086,,,,0.274,,,,
5/27/2025 13:48,5/27/2025 13:48,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,XX,,PRO225LM,A3200,XR3 XSP3,-,20,6.4.9.8,PRO225LM-0415-ES17293-4,10000,Local Encoder Counter,1,0,-27.1804,C,1,mm,UmAsec,10,410,TRUE,0.65,,,,0.247,,,,,,,,,20.672,,,C,Aerotech,5058,1,FALSE,5/27/2025 13:44,Stopped,atempalski,Direct,,,TRUE,TRUE,513348-02,6.674,,,,0.44,,,,,11.106,,,,0.319,,,,,20.594,741.213,44.406,ZZ + 16 - 70.9 + 217.3,3 KG,LowerAxis,13.896,,,,0.145,,,,
5/27/2025 14:43,5/27/2025 14:43,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,X,,PRO225LM,A3200,XR3 XSP3,-,20,6.4.9.8,PRO225LM-0415-ES17293-4,10000,Local Encoder Counter,1,0,-13.8211,W,-1,mm,UmAsec,10,410,TRUE,1.84,,,,0.543,,,,,,,,,20.641,,,C,Aerotech,5058,1,FALSE,5/27/2025 14:43,Errored,atempalski,Direct,,,TRUE,TRUE,513348-02,11.163,,,,1.439,,,,,10.558,,,,1.32,,,,,20.563,741.063,44.334,Z + 16 - 70.9 + 217.3,3 KG,LowerAxis,25.258,,,,0.196,,,,
5/28/2025 7:31,5/28/2025 7:31,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Y,,PRO225LM,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-1,10000,Local Encoder Counter,1,0,-146.35,C,1,mm,UmAsec,10,300,TRUE,1.912,,,,1.156,,,,,,,,,20.266,,,C,Aerotech,5058,1,FALSE,5/28/2025 7:27,Stopped,atempalski,Direct,,,TRUE,TRUE,513080-02,40.048,,,,0.474,,,,,13.198,,,,1.382,,,,,20.328,737.013,50.177,Z + 16 - 70.9 + 217.3,3 KG,UpperAxis,85.648,,,,0.645,,,,
5/28/2025 7:36,5/28/2025 7:36,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Y,,PRO225LM,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-1,10000,Local Encoder Counter,1,0,-146.35,C,1,mm,UmAsec,10,300,TRUE,2.473,,,,1.053,,,,,,,,,20.25,,,C,Aerotech,5058,1,FALSE,5/28/2025 7:33,Stopped,atempalski,Direct,,,TRUE,TRUE,513080-02,15.891,,,,0.577,,,,,10.869,,,,0.958,,,,,20.328,737.163,50.226,Z + 16 - 70.9 + 217.3,3 KG,UpperAxis,53.091,,,,0.304,,,,
5/28/2025 7:40,5/28/2025 7:40,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Y,,PRO225LM,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-1,10000,Local Encoder Counter,1,0,-146.35,C,1,mm,UmAsec,10,300,TRUE,2.922,,,,1.024,,,,,,,,,20.25,,,C,Aerotech,5058,1,FALSE,5/28/2025 7:37,Stopped,atempalski,Direct,,,TRUE,TRUE,513080-02,24.883,,,,0.518,,,,,11.31,,,,1.05,,,,,20.328,737.163,50.263,Z + 16 - 70.9 + 217.3,3 KG,UpperAxis,64.749,,,,0.313,,,,
5/28/2025 7:48,5/28/2025 7:48,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Y,,PRO225LM,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-1,10000,Local Encoder Counter,1,0,-146.35,C,1,mm,UmAsec,10,300,TRUE,2.756,,,,1.162,,,,,,,,,20.203,,,C,Aerotech,5058,1,FALSE,5/28/2025 7:44,Stopped,atempalski,Direct,,,TRUE,TRUE,513080-02,46.978,,,,0.515,,,,,14.218,,,,0.921,,,,,20.328,737.013,50.409,Z + 16 - 70.9 + 217.3,3 KG,UpperAxis,95.429,,,,0.345,,,,
5/28/2025 8:03,5/28/2025 8:03,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Y,,PRO225LM,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-1,10000,Local Encoder Counter,1,0,-146.35,C,1,mm,UmAsec,10,300,TRUE,3.058,,,,1.515,,,,,,,,,20.188,,,C,Aerotech,5058,1,FALSE,5/28/2025 8:00,Stopped,atempalski,Direct,,,TRUE,FALSE,513080-02,58.362,,,,0.516,,,,,16.7,,,,1.631,,,,,20.32,737.013,50.545,Z + 16 - 70.9 + 217.3,3 KG,UpperAxis,112.645,,,,0.395,,,,
5/28/2025 8:18,5/28/2025 8:18,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Y,,PRO225LM,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-1,10000,Local Encoder Counter,1,0,-146.35,C,1,mm,UmAsec,10,300,TRUE,3.058,,,,1.515,,,,,,,,,20.188,,,C,Aerotech,5058,1,FALSE,5/28/2025 8:18,Stopped,atempalski,Direct,,,TRUE,TRUE,513080-02,58.362,,,,0.516,,,,,16.7,,,,1.631,,,,,20.32,737.013,50.545,Z + 16 - 70.9 + 217.3,3 KG,UpperAxis,112.645,,,,0.395,,,,
5/28/2025 8:24,5/28/2025 8:24,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Y,,PRO225LM,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-1,10000,Local Encoder Counter,1,0,-146.35,C,1,mm,UmAsec,10,300,TRUE,3.157,,,,1.276,,,,,,,,,20.266,,,C,Aerotech,5058,1,FALSE,5/28/2025 8:19,Stopped,atempalski,Direct,,,TRUE,TRUE,513080-02,14.87,,,,0.593,,,,,10.415,,,,0.998,,,,,20.336,737.163,50.536,Z + 16 - 70.9 + 217.3,3 KG,UpperAxis,53.281,,,,0.763,,,,
5/28/2025 8:34,5/28/2025 8:34,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Y,,PRO225LM,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-1,10000,Local Encoder Counter,1,0,-146.35,C,1,mm,UmAsec,10,300,TRUE,2.455,,,,1.197,,,,,,,,,20.258,,,C,Aerotech,5058,1,FALSE,5/28/2025 8:32,Stopped,atempalski,Direct,,,TRUE,TRUE,513080-02,9.521,,,,0.468,,,,,5.537,,,,1.23,,,,,20.336,737.313,50.616,Z + 16 - 70.9 + 217.3,3 KG,UpperAxis,39.646,,,,0.27,,,,
5/28/2025 8:40,5/28/2025 8:40,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Y,,PRO225LM,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-1,10000,Local Encoder Counter,1,0,-146.35,C,1,mm,UmAsec,10,300,TRUE,2.455,,,,1.197,,,,,,,,,20.258,,,C,Aerotech,5058,1,FALSE,5/28/2025 8:39,Stopped,atempalski,Direct,,,TRUE,TRUE,513080-02,9.521,,,,0.468,,,,,5.537,,,,1.23,,,,,20.336,737.313,50.616,Z + 16 - 70.9 + 217.3,3 KG,UpperAxis,39.646,,,,0.27,,,,
5/28/2025 8:43,5/28/2025 8:43,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Y,,PRO225LM,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-1,10000,Local Encoder Counter,1,0,-146.35,C,1,mm,UmAsec,10,300,TRUE,2.455,,,,1.197,,,,,,,,,20.258,,,C,Aerotech,5058,1,FALSE,5/28/2025 8:43,Errored,atempalski,Direct,,,TRUE,TRUE,513080-02,9.521,,,,0.468,,,,,5.537,,,,1.23,,,,,20.336,737.313,50.616,Z + 16 - 70.9 + 217.3,3 KG,UpperAxis,39.646,,,,0.27,,,,
5/28/2025 8:44,5/28/2025 8:44,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Y,,PRO225LM,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-1,10000,Local Encoder Counter,1,0,-146.35,C,1,mm,UmAsec,10,300,TRUE,2.455,,,,1.197,,,,,,,,,20.258,,,C,Aerotech,5058,1,FALSE,5/28/2025 8:44,Errored,atempalski,Direct,,,TRUE,TRUE,513080-02,9.521,,,,0.468,,,,,5.537,,,,1.23,,,,,20.336,737.313,50.616,Z + 16 - 70.9 + 217.3,3 KG,UpperAxis,39.646,,,,0.27,,,,
5/28/2025 8:44,5/28/2025 8:44,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Y,,PRO225LM,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-1,10000,Local Encoder Counter,1,0,-146.35,C,1,mm,UmAsec,10,300,TRUE,2.455,,,,1.197,,,,,,,,,20.258,,,C,Aerotech,5058,1,FALSE,5/28/2025 8:44,Errored,atempalski,Direct,,,TRUE,TRUE,513080-02,9.521,,,,0.468,,,,,5.537,,,,1.23,,,,,20.336,737.313,50.616,Z + 16 - 70.9 + 217.3,3 KG,UpperAxis,39.646,,,,0.27,,,,
5/28/2025 8:44,5/28/2025 8:44,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Y,,PRO225LM,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-1,10000,Local Encoder Counter,1,0,-146.35,C,1,mm,UmAsec,10,300,TRUE,2.455,,,,1.197,,,,,,,,,20.258,,,C,Aerotech,5058,1,FALSE,5/28/2025 8:44,Errored,atempalski,Direct,,,TRUE,TRUE,513080-02,9.521,,,,0.468,,,,,5.537,,,,1.23,,,,,20.336,737.313,50.616,Z + 16 - 70.9 + 217.3,3 KG,UpperAxis,39.646,,,,0.27,,,,
5/28/2025 9:02,5/28/2025 9:02,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Y,,,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-1,10000,Local Encoder Counter,1,0,-146.35,C,1,mm,UmAsec,10,300,TRUE,1.725,,,,1.238,,,,,,,,,20.258,,,C,Aerotech,5058,1,FALSE,5/28/2025 9:00,Stopped,atempalski,Direct,,,TRUE,TRUE,513080-02,9.387,,,,0.606,,,,,6.937,,,,0.885,,,,,20.336,737.163,50.571,Z + 16 - 70.9 + 217.3,3 KG,UpperAxis,43.928,,,,0.309,,,,
5/28/2025 9:25,5/28/2025 9:25,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Y,,,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-1,10000,Local Encoder Counter,1,0,-146.35,C,1,mm,UmAsec,10,300,TRUE,3.549,,,,0.457,,,,,,,,,20.219,,,C,Aerotech,5058,1,FALSE,5/28/2025 9:23,Stopped,atempalski,Direct,,,TRUE,TRUE,513080-02,20.384,,,,0.322,,,,,8.64,,,,0.595,,,,,20.336,737.313,50.956,Z + 16 - 70.9 + 217.3,3 KG,UpperAxis,67.23,,,,0.331,,,,
5/28/2025 9:45,5/28/2025 9:45,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Y,,,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-1,10000,Local Encoder Counter,1,0,-146.35,C,1,mm,UmAsec,10,300,TRUE,1.762,,,,0.551,,,,,,,,,20.234,,,C,Aerotech,5058,1,FALSE,5/28/2025 9:45,Stopped,atempalski,Direct,,,TRUE,TRUE,513080-02,62.94,,,,0.955,,,,,15.241,,,,0.82,,,,,20.336,737.313,51.001,Z + 16 - 70.9 + 217.3,3 KG,UpperAxis,123.184,,,,0.665,,,,
5/28/2025 9:54,5/28/2025 9:54,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Y,,,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-1,10000,Local Encoder Counter,1,0,-146.35,C,1,mm,UmAsec,10,300,TRUE,1.367,,,,0.522,,,,,,,,,20.266,,,C,Aerotech,5058,1,FALSE,5/28/2025 9:51,Stopped,atempalski,Direct,,,TRUE,TRUE,513080-02,48.988,,,,0.609,,,,,11.654,,,,0.78,,,,,20.336,737.313,51.183,Z + 16 - 70.9 + 217.3,3 KG,UpperAxis,104.802,,,,0.315,,,,
5/28/2025 10:21,5/28/2025 10:21,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,YY,,,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-2,10000,Local Encoder Counter,1,0,121.33,W,-1,mm,UmAsec,10,300,TRUE,1.926,,,,0.638,,,,,,,,,20.203,,,C,Aerotech,5058,1,FALSE,5/28/2025 10:19,Stopped,atempalski,Direct,,,TRUE,TRUE,513089-02,25.627,,,,0.418,,,,,6.498,,,,0.696,,,,,20.336,737.313,51.775,ZZ + 16 - 70.9 + 217.3,3 KG,UpperAxis,49.898,,,,0.153,,,,
5/28/2025 11:13,5/28/2025 11:13,Accuracy,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Z,,,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-2,1000000,Encoder Multiplier,20000,0,30.365,W,-1,mm,UmAsec,2.5,60,FALSE,7.425,,,,,,,,,,,,,20.031,,,C,Aerotech,5058,1,FALSE,5/28/2025 11:09,Stopped,atempalski,Direct,,,FALSE,FALSE,513072-04,6.83,,,,,,,,,11.106,,,,,,,,,20.313,737.313,52.728,Z + 16 - 70.9 + 217.3,3 KG,Vertical,4.339,,,,,,,,
5/28/2025 11:40,5/28/2025 11:40,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Z,,,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-2,1000000,Encoder Multiplier,20000,0,30.365,W,-1,mm,UmAsec,5,60,TRUE,0.378,,,,0.32,,,,,,,,,20.07,,,C,Aerotech,5058,1,FALSE,5/28/2025 11:38,Stopped,atempalski,Direct,,,TRUE,TRUE,513072-04,2.058,,,,0.743,,,,,2.216,,,,0.707,,,,,20.32,737.313,53.005,Z + 16 - 70.9 + 217.3,3 KG,Vertical,0.933,,,,0.216,,,,
5/28/2025 11:51,5/28/2025 11:51,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Z,,,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-2,1000000,Encoder Multiplier,20000,0,30.365,W,-1,mm,UmAsec,5,60,TRUE,0.416,,,,0.182,,,,,,,,,20.039,,,C,Aerotech,5058,1,FALSE,5/28/2025 11:50,Stopped,atempalski,Direct,,,TRUE,TRUE,513072-04,6.594,,,,0.651,,,,,10.374,,,,0.459,,,,,20.32,737.313,53.142,Z + 16 - 70.9 + 217.3,3 KG,Vertical,4.629,,,,0.286,,,,
5/28/2025 12:00,5/28/2025 12:00,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,642961,1,1,Z,,,A3200,XR3 XSP3,-,20,6.4.9.8,PRO165LM-0300-ES17293-2,1000000,Encoder Multiplier,20000,0,30.365,W,-1,mm,UmAsec,5,60,TRUE,0.28,,,,0.195,,,,,,,,,20.078,,,C,Aerotech,5058,1,FALSE,5/28/2025 11:58,Stopped,atempalski,Direct,,,TRUE,TRUE,513072-04,1.613,,,,0.517,,,,,1.791,,,,0.71,,,,,20.328,737.313,53.027,Z + 16 - 70.9 + 217.3,3 KG,Vertical,0.58,,,,0.088,,,,
5/30/2025 16:33,5/30/2025 16:33,Accuracy1DXY,Linear Calibrator 2D,2.10.0.30,2.10.0,643268,1,1,X,,ANT130-XY,Automation1,49194,-,10,2.10.0.2427,ANT130-XY-110,1000000,Incremental Encoder Sine Wave,16384,0,-54.590841,C,1,mm,Micron,2.5,110,FALSE,35000.44,,,,,,,,,,,,,0,,,C,Aerotech,Renishaw 1,1,FALSE,5/30/2025 16:32,Stopped,blamouree,BallScrew,,,FALSE,FALSE,411212-01,,,,,,,,,,,,,,,,,,,0,0,0,18.5 MM ABOVE TT,1,SingleAxis,,,,,,,,,
5/30/2025 16:33,5/30/2025 16:33,Accuracy1DXY,Linear Calibrator 2D,2.10.0.30,2.10.0,643268,1,1,X,,ANT130-XY,Automation1,49194,-,10,2.10.0.2427,ANT130-XY-110,1000000,Incremental Encoder Sine Wave,16384,0,-54.590841,C,1,mm,Micron,2.5,110,FALSE,,,,,,,,,,,,,,0,,,C,Aerotech,Renishaw 1,1,FALSE,5/30/2025 16:33,Stopped,blamouree,BallScrew,,,FALSE,FALSE,411212-01,,,,,,,,,,,,,,,,,,,0,0,0,18.5 MM ABOVE TT,1,SingleAxis,,,,,,,,,
6/2/2025 8:38,6/2/2025 8:38,Accuracy2D,Linear Calibrator 2D,2.10.0.30,2.10.0,642051,1,3,Y,,,Automation1,49157,-,10,2.10.0.2427,PRO165LM-0310-ES18837-15,1000000,Incremental Encoder Sine Wave,20000,0,-4.32125,C,1,mm,Micron,5,310,FALSE,,,,,,,,,,,,,,0,,,C,Aerotech,Renishaw 1,1,FALSE,6/2/2025 8:37,Stopped,blamouree,Direct,,,FALSE,FALSE,507842-04,,,,,,,,,,,,,,,,,,,0,0,0,104 MM ABOVE TT,8.15,LowerAxis,,,,,,,,,
6/2/2025 11:35,6/2/2025 11:35,Accuracy2D,Linear Calibrator 2D,2.10.0.30,2.10.0,642051,1,3,Y,,,Automation1,49157,-,10,2.10.0.2427,PRO190LM-ES18837-25,1000000,Incremental Encoder Sine Wave,20000,0,-4.32125,C,1,mm,Micron,10,310,TRUE,,,,,,,,,,,,,,0,,,C,Aerotech,Renishaw 1,1,FALSE,6/2/2025 11:34,Stopped,blamouree,Direct,,,FALSE,FALSE,507842-04,,,,,,,,,,,,,,,,,,,0,0,0,18.5 MM ABOVE TT,1,LowerAxis,,,,,,,,,
6/2/2025 11:52,6/2/2025 11:52,SixDegree,Linear Calibrator 6D,2.16.0.0,2.10.0,643268,1,1,X,,ANT130-XY,Automation1,49160,-,10,2.10.0.2427,ANT130XY-110-E1,1000000,Incremental Encoder Sine Wave,20000,0,-54.590841,C,1,mm,UmAsec,5,110,FALSE,,,,,,,,,,,,,,0,,,C,Aerotech,5397,1,FALSE,6/2/2025 11:50,Errored,cdelsignore,Direct,,,FALSE,FALSE,411212-01-01,,,,,,,,,,,,,,,,,,,0,0,0,Center of TT,A+B+1 kg,LowerAxis,,,,,,,,,
6/2/2025 15:38,6/2/2025 15:38,SixDegree,Linear Calibrator 6D,2.16.0.0,2.10.0,644186,1,1,X,,PRO115SL,Automation1,49156,-,10,2.10.1.2472,PRO115SL-200,2000,Incremental Encoder SquareW ave,1,0,-101.02225,W,-1,mm,UmAsec,10,200,TRUE,8.366,,,,6.383,,,,,,,,,20.742,,,C,Aerotech,5397,1,FALSE,6/2/2025 15:38,Stopped,cdelsignore,BallScrew,,,TRUE,TRUE,412825-01-01,20.895,,,,0.768,,,,,3.535,,,,0.653,,,,,20.656,735.813,37.498,Center of TT,BADALY+5 kg,LowerAxis,4.968,,,,0.754,,,,
6/3/2025 12:57,6/3/2025 12:57,SixDegree,Linear Calibrator 6D,2.16.0.0,,644186,1,1,X,,PRO115SL,,,,,,PRO115SL-200,,,,,,,,mm,UmAsec,10,200,TRUE,,,,,,,,,,,,,,20.742,,,C,Aerotech,5397,1,FALSE,6/3/2025 12:56,Stopped,cdelsignore,BallScrew,,,TRUE,TRUE,412825-01-01,,,,,,,,,,,,,,,,,,,20.609,739.413,47.884,Center of TT,BADALY+5 kg,LowerAxis,,,,,,,,,
6/3/2025 15:50,6/3/2025 15:50,SixDegree,Linear Calibrator 6D,2.16.0.0,2.10.0,644186,1,1,X,,PRO115SL,Automation1,49156,-,10,2.10.1.2472,PRO115SL-200,2000,Incremental Encoder SquareW ave,1,0,-101.02225,W,-1,mm,UmAsec,1,200,FALSE,9.406,,,,,,,,,,,,,20.945,,,C,Aerotech,5397,1,FALSE,6/3/2025 15:41,Errored,cdelsignore,BallScrew,,,FALSE,FALSE,412825-01-01,14.964,,,,,,,,,2.873,,,,,,,,,20.844,737.313,46.37,Center of TT,BADALY+5 kg,SingleAxis,4.281,,,,,,,,
6/3/2025 16:06,6/3/2025 16:06,SixDegree,Linear Calibrator 6D,2.16.0.0,2.10.0,644186,1,1,X,,PRO115SL,Automation1,49156,-,10,2.10.1.2472,PRO115SL-200,2000,Incremental Encoder SquareW ave,1,0,-101.02225,W,-1,mm,UmAsec,1,200,FALSE,9.406,,,,,,,,,,,,,20.945,,,C,Aerotech,5397,1,FALSE,6/3/2025 16:06,Stopped,cdelsignore,BallScrew,,,FALSE,FALSE,412825-01-01,14.964,,,,,,,,,2.873,,,,,,,,,20.844,737.313,46.37,Center of TT,BADALY+5 kg,SingleAxis,4.281,,,,,,,,
6/4/2025 8:52,6/4/2025 8:52,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,512192,1,1,X,,PRO115SL,A3200,HPE,A,10,6.4.3.32,PRO115SL-300-3-LI1-UF,200,Encoder Multiplier,1,0,0,C,1,mm,Micron,1,300,FALSE,37.331,,,,36.735,,,,,,,,,23.351,,,C,Aerotech,4129,1,TRUE,6/4/2025 8:37,Stopped,ruhric,BallScrew,,,FALSE,TRUE,512192-01-01,,,,,,,,,,,,,,,,,,,23.292,739.097,48.752,ON TT,OPTICS,SingleAxis,,,,,,,,,
6/4/2025 14:28,6/4/2025 14:28,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,512192,1,1,X,,PRO115SL,A3200,HPE,A,10,6.4.3.32,PRO115SL-300-3-LI1-UF,200,Encoder Multiplier,1,0,0,C,1,mm,Micron,1,300,FALSE,6000.789,,,,0.664,,,,,,,,,23.547,,,C,Aerotech,4129,1,TRUE,6/4/2025 14:27,Stopped,ruhric,BallScrew,,,FALSE,TRUE,512192-01-01,,,,,,,,,,,,,,,,,,,23.531,737.913,49.904,ON TT,OPTICS,SingleAxis,,,,,,,,,
6/5/2025 9:59,6/5/2025 9:59,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,512192,2,1,X,,PRO115SL,A3200,HPE,A,10,6.4.3.32,PRO115SL-300-3-LI1-UF,200,Encoder Multiplier,1,0,0,C,1,mm,Micron,1,300,FALSE,7.143,,,,0.938,,,,,,,,,23.086,,,C,Aerotech,4129,1,TRUE,6/5/2025 9:50,Stopped,ruhric,BallScrew,,,FALSE,TRUE,512192-02-01,,,,,,,,,,,,,,,,,,,23.054,736.401,54.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
6/5/2025 10:14,6/5/2025 10:14,Accuracy,Linear Calibrator,4.10.0.30,6.4.8.16,512192,2,1,X,,PRO115SL,A3200,HPE,A,10,6.4.3.32,PRO115SL-300-3-LI1-UF,200,Encoder Multiplier,1,0,0,C,1,mm,Micron,1,300,FALSE,10.212,,,,8.812,,,,,,,,,23.156,,,C,Aerotech,4129,1,TRUE,6/5/2025 9:59,Stopped,ruhric,BallScrew,,,FALSE,TRUE,512192-02-01,,,,,,,,,,,,,,,,,,,23.111,736.416,54.1,ON TT,OPTICS,SingleAxis,,,,,,,,,
6/5/2025 11:46,6/5/2025 11:46,Accuracy2D,Linear Calibrator 2D,2.10.0.30,2.10.1,642053,1,3,Y,,,Automation1,49157,-,10,2.10.1.2472,PRO165LM-0310-ES18837-15,1000000,Incremental Encoder Sine Wave,20000,0,-6.12875,C,1,mm,Micron,5,310,FALSE,,,,,,,,,,,,,,0,,,C,Aerotech,Renishaw 1,1,FALSE,6/5/2025 11:45,Stopped,atempalski,Direct,,,FALSE,FALSE,507843-03,,,,,,,,,,,,,,,,,,,0,0,0,TABLETOP + 104 MM,9 KG,LowerAxis,,,,,,,,,
